timestampMs,poorSignal,eegRawValue,eegRawValueVolts,attention,meditation,blinkStrength,delta,theta,alphaLow,alphaHigh,betaLow,betaHigh,gammaLow,gammaMid,tagEvent,location
1500020196159,0,69,1.51611328125E-5,61,60,75,753,3773,578,1673,1414,1453,450,313,Tag0,unknown
1500020196164,0,84,1.8457031250000004E-5,61,60,75,753,3773,578,1673,1414,1453,450,313,Tag0,unknown
1500020196165,0,106,2.3291015625000003E-5,61,60,75,753,3773,578,1673,1414,1453,450,313,Tag0,unknown
1500020196165,0,107,2.35107421875E-5,61,60,75,753,3773,578,1673,1414,1453,450,313,Tag0,unknown
1500020196166,0,92,2.021484375E-5,61,60,75,753,3773,578,1673,1414,1453,450,313,Tag0,unknown
1500020196166,0,80,1.7578125E-5,61,60,75,753,3773,578,1673,1414,1453,450,313,Tag0,unknown
1500020196167,0,83,1.82373046875E-5,61,60,75,753,3773,578,1673,1414,1453,450,313,Tag0,unknown
1500020196167,0,101,2.2192382812500002E-5,61,60,75,753,3773,578,1673,1414,1453,450,313,Tag0,unknown
1500020196168,0,114,2.5048828125000003E-5,61,60,75,753,3773,578,1673,1414,1453,450,313,Tag0,unknown
1500020196168,0,88,1.93359375E-5,61,60,75,753,3773,578,1673,1414,1453,450,313,Tag0,unknown
1500020196169,0,38,8.349609375E-6,61,60,75,753,3773,578,1673,1414,1453,450,313,Tag0,unknown
1500020196169,0,23,5.0537109375E-6,61,60,75,753,3773,578,1673,1414,1453,450,313,Tag0,unknown
1500020196170,0,39,8.5693359375E-6,61,60,75,753,3773,578,1673,1414,1453,450,313,Tag0,unknown
1500020196170,0,58,1.2744140625E-5,61,60,75,753,3773,578,1673,1414,1453,450,313,Tag0,unknown
1500020196171,0,54,1.1865234375000001E-5,61,60,75,753,3773,578,1673,1414,1453,450,313,Tag0,unknown
1500020196171,0,45,9.8876953125E-6,61,60,75,753,3773,578,1673,1414,1453,450,313,Tag0,unknown
1500020196172,0,57,1.2524414062500001E-5,61,60,75,753,3773,578,1673,1414,1453,450,313,Tag0,unknown
1500020196172,0,76,1.669921875E-5,61,60,75,753,3773,578,1673,1414,1453,450,313,Tag0,unknown
1500020196173,0,89,1.95556640625E-5,61,60,75,753,3773,578,1673,1414,1453,450,313,Tag0,unknown
1500020196180,0,86,1.8896484375000003E-5,61,60,75,753,3773,578,1673,1414,1453,450,313,Tag0,unknown
1500020196182,0,57,1.2524414062500001E-5,61,60,75,753,3773,578,1673,1414,1453,450,313,Tag0,unknown
1500020196182,0,38,8.349609375E-6,61,60,75,753,3773,578,1673,1414,1453,450,313,Tag0,unknown
1500020196183,0,42,9.228515625000002E-6,61,60,75,753,3773,578,1673,1414,1453,450,313,Tag0,unknown
1500020196183,0,54,1.1865234375000001E-5,61,60,75,753,3773,578,1673,1414,1453,450,313,Tag0,unknown
1500020196184,0,52,1.142578125E-5,61,60,75,753,3773,578,1673,1414,1453,450,313,Tag0,unknown
1500020196185,0,39,8.5693359375E-6,61,60,75,753,3773,578,1673,1414,1453,450,313,Tag0,unknown
1500020196186,0,28,6.15234375E-6,61,60,75,753,3773,578,1673,1414,1453,450,313,Tag0,unknown
1500020196186,0,34,7.4707031250000005E-6,61,60,75,753,3773,578,1673,1414,1453,450,313,Tag0,unknown
1500020196187,0,56,1.23046875E-5,61,60,75,753,3773,578,1673,1414,1453,450,313,Tag0,unknown
1500020196187,0,66,1.4501953125E-5,61,60,75,753,3773,578,1673,1414,1453,450,313,Tag0,unknown
1500020196187,0,57,1.2524414062500001E-5,61,60,75,753,3773,578,1673,1414,1453,450,313,Tag0,unknown
1500020196188,0,56,1.23046875E-5,61,60,75,753,3773,578,1673,1414,1453,450,313,Tag0,unknown
1500020196188,0,74,1.6259765625E-5,61,60,75,753,3773,578,1673,1414,1453,450,313,Tag0,unknown
1500020196189,0,81,1.77978515625E-5,61,60,75,753,3773,578,1673,1414,1453,450,313,Tag0,unknown
1500020196189,0,50,1.0986328125E-5,61,60,75,753,3773,578,1673,1414,1453,450,313,Tag0,unknown
1500020196190,0,8,1.7578125E-6,61,60,75,753,3773,578,1673,1414,1453,450,313,Tag0,unknown
1500020196190,0,0,0.0,61,60,75,753,3773,578,1673,1414,1453,450,313,Tag0,unknown
1500020196190,0,21,4.614257812500001E-6,61,60,75,753,3773,578,1673,1414,1453,450,313,Tag0,unknown
1500020196191,0,52,1.142578125E-5,61,60,75,753,3773,578,1673,1414,1453,450,313,Tag0,unknown
1500020196192,0,68,1.4941406250000001E-5,61,60,75,753,3773,578,1673,1414,1453,450,313,Tag0,unknown
1500020196225,0,52,1.142578125E-5,61,60,75,753,3773,578,1673,1414,1453,450,313,Tag0,unknown
1500020196226,0,26,5.712890625E-6,61,60,75,753,3773,578,1673,1414,1453,450,313,Tag0,unknown
1500020196226,0,28,6.15234375E-6,61,60,75,753,3773,578,1673,1414,1453,450,313,Tag0,unknown
1500020196230,0,42,9.228515625000002E-6,61,60,75,753,3773,578,1673,1414,1453,450,313,Tag0,unknown
1500020196231,0,48,1.0546875E-5,61,60,75,753,3773,578,1673,1414,1453,450,313,Tag0,unknown
1500020196231,0,43,9.448242187500001E-6,61,60,75,753,3773,578,1673,1414,1453,450,313,Tag0,unknown
1500020196231,0,28,6.15234375E-6,61,60,75,753,3773,578,1673,1414,1453,450,313,Tag0,unknown
1500020196231,0,21,4.614257812500001E-6,61,60,75,753,3773,578,1673,1414,1453,450,313,Tag0,unknown
1500020196232,0,41,9.008789062499999E-6,61,60,75,753,3773,578,1673,1414,1453,450,313,Tag0,unknown
1500020196232,0,72,1.58203125E-5,61,60,75,753,3773,578,1673,1414,1453,450,313,Tag0,unknown
1500020196232,0,91,1.99951171875E-5,61,60,75,753,3773,578,1673,1414,1453,450,313,Tag0,unknown
1500020196232,0,84,1.8457031250000004E-5,61,60,75,753,3773,578,1673,1414,1453,450,313,Tag0,unknown
1500020196233,0,56,1.23046875E-5,61,60,75,753,3773,578,1673,1414,1453,450,313,Tag0,unknown
1500020196233,0,41,9.008789062499999E-6,61,60,75,753,3773,578,1673,1414,1453,450,313,Tag0,unknown
1500020196233,0,42,9.228515625000002E-6,61,60,75,753,3773,578,1673,1414,1453,450,313,Tag0,unknown
1500020196233,0,44,9.66796875E-6,61,60,75,753,3773,578,1673,1414,1453,450,313,Tag0,unknown
1500020196234,0,38,8.349609375E-6,61,60,75,753,3773,578,1673,1414,1453,450,313,Tag0,unknown
1500020196234,0,28,6.15234375E-6,61,60,75,753,3773,578,1673,1414,1453,450,313,Tag0,unknown
1500020196234,0,38,8.349609375E-6,61,60,75,753,3773,578,1673,1414,1453,450,313,Tag0,unknown
