timestampMs,poorSignal,eegRawValue,eegRawValueVolts,attention,meditation,blinkStrength,delta,theta,alphaLow,alphaHigh,betaLow,betaHigh,gammaLow,gammaMid,tagEvent,location
1500042636790,0,-374,-8.2177734375E-5,61,38,45,1213584,16773546,9480,5556,15257,4182,2196,1345,Tag0,unknown
1500042636791,0,-321,-7.053222656250001E-5,61,38,45,1213584,16773546,9480,5556,15257,4182,2196,1345,Tag0,unknown
1500042636791,0,-327,-7.18505859375E-5,61,38,45,1213584,16773546,9480,5556,15257,4182,2196,1345,Tag0,unknown
1500042636792,0,-378,-8.3056640625E-5,61,38,45,1213584,16773546,9480,5556,15257,4182,2196,1345,Tag0,unknown
1500042636793,0,-146,-3.2080078125000004E-5,61,38,45,1213584,16773546,9480,5556,15257,4182,2196,1345,Tag0,unknown
1500042636793,0,-350,-7.6904296875E-5,61,38,45,1213584,16773546,9480,5556,15257,4182,2196,1345,Tag0,unknown
1500042636794,0,-284,-6.240234375E-5,61,38,45,1213584,16773546,9480,5556,15257,4182,2196,1345,Tag0,unknown
1500042636794,0,-290,-6.3720703125E-5,61,38,45,1213584,16773546,9480,5556,15257,4182,2196,1345,Tag0,unknown
1500042636795,0,-345,-7.58056640625E-5,61,38,45,1213584,16773546,9480,5556,15257,4182,2196,1345,Tag0,unknown
1500042636795,0,-341,-7.492675781250002E-5,61,38,45,1213584,16773546,9480,5556,15257,4182,2196,1345,Tag0,unknown
1500042636806,0,-274,-6.0205078124999997E-5,61,38,45,1213584,16773546,9480,5556,15257,4182,2196,1345,Tag0,unknown
1500042636806,0,40,8.7890625E-6,61,38,45,1213584,16773546,9480,5556,15257,4182,2196,1345,Tag0,unknown
1500042636807,0,22,4.833984375E-6,61,38,45,1213584,16773546,9480,5556,15257,4182,2196,1345,Tag0,unknown
1500042636807,0,-309,-6.78955078125E-5,61,38,45,1213584,16773546,9480,5556,15257,4182,2196,1345,Tag0,unknown
1500042636808,0,-354,-7.778320312500001E-5,61,38,45,1213584,16773546,9480,5556,15257,4182,2196,1345,Tag0,unknown
1500042636808,0,-318,-6.9873046875E-5,61,38,45,1213584,16773546,9480,5556,15257,4182,2196,1345,Tag0,unknown
1500042636809,0,-266,-5.8447265625E-5,61,38,45,1213584,16773546,9480,5556,15257,4182,2196,1345,Tag0,unknown
1500042636810,0,-281,-6.17431640625E-5,61,38,45,1213584,16773546,9480,5556,15257,4182,2196,1345,Tag0,unknown
1500042636810,0,-345,-7.58056640625E-5,61,38,45,1213584,16773546,9480,5556,15257,4182,2196,1345,Tag0,unknown
1500042636811,0,-129,-2.8344726562500002E-5,61,38,45,1213584,16773546,9480,5556,15257,4182,2196,1345,Tag0,unknown
1500042636831,0,-369,-8.10791015625E-5,61,38,45,1213584,16773546,9480,5556,15257,4182,2196,1345,Tag0,unknown
1500042636837,0,-312,-6.85546875E-5,61,38,45,1213584,16773546,9480,5556,15257,4182,2196,1345,Tag0,unknown
1500042636838,0,-275,-6.04248046875E-5,61,38,45,1213584,16773546,9480,5556,15257,4182,2196,1345,Tag0,unknown
1500042636838,0,-308,-6.767578125E-5,61,38,45,1213584,16773546,9480,5556,15257,4182,2196,1345,Tag0,unknown
1500042636838,0,-354,-7.778320312500001E-5,61,38,45,1213584,16773546,9480,5556,15257,4182,2196,1345,Tag0,unknown
1500042636839,0,-337,-7.40478515625E-5,61,38,45,1213584,16773546,9480,5556,15257,4182,2196,1345,Tag0,unknown
1500042636839,0,-263,-5.7788085937500005E-5,61,38,45,1213584,16773546,9480,5556,15257,4182,2196,1345,Tag0,unknown
1500042636840,0,38,8.349609375E-6,61,38,45,1213584,16773546,9480,5556,15257,4182,2196,1345,Tag0,unknown
1500042636840,0,11,2.4169921875E-6,61,38,45,1213584,16773546,9480,5556,15257,4182,2196,1345,Tag0,unknown
1500042636841,0,-276,-6.064453125E-5,61,38,45,1213584,16773546,9480,5556,15257,4182,2196,1345,Tag0,unknown
1500042636841,0,-261,-5.73486328125E-5,61,38,45,1213584,16773546,9480,5556,15257,4182,2196,1345,Tag0,unknown
1500042636842,0,27,5.9326171875000005E-6,61,38,45,1213584,16773546,9480,5556,15257,4182,2196,1345,Tag0,unknown
1500042636842,0,44,9.66796875E-6,61,38,45,1213584,16773546,9480,5556,15257,4182,2196,1345,Tag0,unknown
1500042636843,0,7,1.5380859375E-6,61,38,45,1213584,16773546,9480,5556,15257,4182,2196,1345,Tag0,unknown
1500042636843,0,-299,-6.56982421875E-5,61,38,45,1213584,16773546,9480,5556,15257,4182,2196,1345,Tag0,unknown
1500042636844,0,-276,-6.064453125E-5,61,38,45,1213584,16773546,9480,5556,15257,4182,2196,1345,Tag0,unknown
1500042636844,0,54,1.1865234375000001E-5,61,38,45,1213584,16773546,9480,5556,15257,4182,2196,1345,Tag0,unknown
1500042636845,0,86,1.8896484375000003E-5,61,38,45,1213584,16773546,9480,5556,15257,4182,2196,1345,Tag0,unknown
1500042636845,0,51,1.1206054687499999E-5,61,38,45,1213584,16773546,9480,5556,15257,4182,2196,1345,Tag0,unknown
1500042636845,0,0,0.0,61,38,45,1213584,16773546,9480,5556,15257,4182,2196,1345,Tag0,unknown
1500042636871,0,-257,-5.64697265625E-5,61,38,45,1213584,16773546,9480,5556,15257,4182,2196,1345,Tag0,unknown
1500042636872,0,41,9.008789062499999E-6,61,38,45,1213584,16773546,9480,5556,15257,4182,2196,1345,Tag0,unknown
1500042636872,0,92,2.021484375E-5,61,38,45,1213584,16773546,9480,5556,15257,4182,2196,1345,Tag0,unknown
1500042636873,0,101,2.2192382812500002E-5,61,38,45,1213584,16773546,9480,5556,15257,4182,2196,1345,Tag0,unknown
1500042636873,0,55,1.20849609375E-5,61,38,45,1213584,16773546,9480,5556,15257,4182,2196,1345,Tag0,unknown
1500042636874,0,21,4.614257812500001E-6,61,38,45,1213584,16773546,9480,5556,15257,4182,2196,1345,Tag0,unknown
1500042636874,0,42,9.228515625000002E-6,61,38,45,1213584,16773546,9480,5556,15257,4182,2196,1345,Tag0,unknown
1500042636874,0,83,1.82373046875E-5,61,38,45,1213584,16773546,9480,5556,15257,4182,2196,1345,Tag0,unknown
1500042636874,0,81,1.77978515625E-5,61,38,45,1213584,16773546,9480,5556,15257,4182,2196,1345,Tag0,unknown
1500042636874,0,28,6.15234375E-6,61,38,45,1213584,16773546,9480,5556,15257,4182,2196,1345,Tag0,unknown
1500042636875,0,10,2.197265625E-6,61,38,45,1213584,16773546,9480,5556,15257,4182,2196,1345,Tag0,unknown
1500042636875,0,38,8.349609375E-6,61,38,45,1213584,16773546,9480,5556,15257,4182,2196,1345,Tag0,unknown
1500042636875,0,75,1.64794921875E-5,61,38,45,1213584,16773546,9480,5556,15257,4182,2196,1345,Tag0,unknown
1500042636875,0,82,1.8017578124999998E-5,61,38,45,1213584,16773546,9480,5556,15257,4182,2196,1345,Tag0,unknown
1500042636875,0,49,1.07666015625E-5,61,38,45,1213584,16773546,9480,5556,15257,4182,2196,1345,Tag0,unknown
1500042636876,0,26,5.712890625E-6,61,38,45,1213584,16773546,9480,5556,15257,4182,2196,1345,Tag0,unknown
1500042636876,0,43,9.448242187500001E-6,61,38,45,1213584,16773546,9480,5556,15257,4182,2196,1345,Tag0,unknown
1500042636876,0,81,1.77978515625E-5,61,38,45,1213584,16773546,9480,5556,15257,4182,2196,1345,Tag0,unknown
1500042636876,0,82,1.8017578124999998E-5,61,38,45,1213584,16773546,9480,5556,15257,4182,2196,1345,Tag0,unknown
1500042636876,0,27,5.9326171875000005E-6,61,38,45,1213584,16773546,9480,5556,15257,4182,2196,1345,Tag0,unknown
1500042636907,0,-263,-5.7788085937500005E-5,61,38,45,1213584,16773546,9480,5556,15257,4182,2196,1345,Tag0,unknown
1500042636908,0,17,3.7353515625000003E-6,61,38,45,1213584,16773546,9480,5556,15257,4182,2196,1345,Tag0,unknown
1500042636908,0,70,1.5380859375E-5,61,38,45,1213584,16773546,9480,5556,15257,4182,2196,1345,Tag0,unknown
1500042636909,0,88,1.93359375E-5,61,38,45,1213584,16773546,9480,5556,15257,4182,2196,1345,Tag0,unknown
1500042636909,0,23,5.0537109375E-6,61,38,45,1213584,16773546,9480,5556,15257,4182,2196,1345,Tag0,unknown
1500042636909,0,-306,-6.723632812500001E-5,61,38,45,1213584,16773546,9480,5556,15257,4182,2196,1345,Tag0,unknown
1500042636910,0,-317,-6.96533203125E-5,61,38,45,1213584,16773546,9480,5556,15257,4182,2196,1345,Tag0,unknown
1500042636910,0,-290,-6.3720703125E-5,61,38,45,1213584,16773546,9480,5556,15257,4182,2196,1345,Tag0,unknown
1500042636910,0,-289,-6.35009765625E-5,61,38,45,1213584,16773546,9480,5556,15257,4182,2196,1345,Tag0,unknown
1500042636910,0,-341,-7.492675781250002E-5,61,38,45,1213584,16773546,9480,5556,15257,4182,2196,1345,Tag0,unknown
1500042636921,0,-131,-2.87841796875E-5,61,38,45,1213584,16773546,9480,5556,15257,4182,2196,1345,Tag0,unknown
1500042636921,0,-360,-7.91015625E-5,61,38,45,1213584,16773546,9480,5556,15257,4182,2196,1345,Tag0,unknown
1500042636922,0,-297,-6.525878906250001E-5,61,38,45,1213584,16773546,9480,5556,15257,4182,2196,1345,Tag0,unknown
1500042636922,0,4,8.7890625E-7,61,38,45,1213584,16773546,9480,5556,15257,4182,2196,1345,Tag0,unknown
1500042636923,0,-266,-5.8447265625E-5,61,38,45,1213584,16773546,9480,5556,15257,4182,2196,1345,Tag0,unknown
