timestampMs,poorSignal,eegRawValue,eegRawValueVolts,attention,meditation,blinkStrength,delta,theta,alphaLow,alphaHigh,betaLow,betaHigh,gammaLow,gammaMid,tagEvent,location
1499247828193,0,119,2.6147460937500004E-5,44,77,44,120888,18916,9562,5279,4475,6341,5137,2906,Tag0,unknown
1499247828194,0,107,2.35107421875E-5,44,77,44,120888,18916,9562,5279,4475,6341,5137,2906,Tag0,unknown
1499247828194,0,109,2.39501953125E-5,44,77,44,120888,18916,9562,5279,4475,6341,5137,2906,Tag0,unknown
1499247828195,0,-128,-2.8125E-5,44,77,44,120888,18916,9562,5279,4475,6341,5137,2906,Tag0,unknown
1499247828196,0,105,2.30712890625E-5,44,77,44,120888,18916,9562,5279,4475,6341,5137,2906,Tag0,unknown
1499247828196,0,59,1.29638671875E-5,44,77,44,120888,18916,9562,5279,4475,6341,5137,2906,Tag0,unknown
1499247828196,0,50,1.0986328125E-5,44,77,44,120888,18916,9562,5279,4475,6341,5137,2906,Tag0,unknown
1499247828197,0,56,1.23046875E-5,44,77,44,120888,18916,9562,5279,4475,6341,5137,2906,Tag0,unknown
1499247828197,0,60,1.318359375E-5,44,77,44,120888,18916,9562,5279,4475,6341,5137,2906,Tag0,unknown
1499247828197,0,73,1.6040039062500002E-5,44,77,44,120888,18916,9562,5279,4475,6341,5137,2906,Tag0,unknown
1499247828197,0,104,2.28515625E-5,44,77,44,120888,18916,9562,5279,4475,6341,5137,2906,Tag0,unknown
1499247828197,0,114,2.5048828125000003E-5,44,77,44,120888,18916,9562,5279,4475,6341,5137,2906,Tag0,unknown
1499247828198,0,119,2.6147460937500004E-5,44,77,44,120888,18916,9562,5279,4475,6341,5137,2906,Tag0,unknown
1499247828198,0,-128,-2.8125E-5,44,77,44,120888,18916,9562,5279,4475,6341,5137,2906,Tag0,unknown
1499247828198,0,112,2.4609375E-5,44,77,44,120888,18916,9562,5279,4475,6341,5137,2906,Tag0,unknown
1499247828198,0,73,1.6040039062500002E-5,44,77,44,120888,18916,9562,5279,4475,6341,5137,2906,Tag0,unknown
1499247828199,0,50,1.0986328125E-5,44,77,44,120888,18916,9562,5279,4475,6341,5137,2906,Tag0,unknown
1499247828199,0,58,1.2744140625E-5,44,77,44,120888,18916,9562,5279,4475,6341,5137,2906,Tag0,unknown
1499247828199,0,64,1.40625E-5,44,77,44,120888,18916,9562,5279,4475,6341,5137,2906,Tag0,unknown
1499247828199,0,77,1.69189453125E-5,44,77,44,120888,18916,9562,5279,4475,6341,5137,2906,Tag0,unknown
1499247828199,0,-123,-2.70263671875E-5,44,77,44,120888,18916,9562,5279,4475,6341,5137,2906,Tag0,unknown
1499247828200,0,-121,-2.6586914062500003E-5,44,77,44,120888,18916,9562,5279,4475,6341,5137,2906,Tag0,unknown
1499247828200,0,88,1.93359375E-5,44,77,44,120888,18916,9562,5279,4475,6341,5137,2906,Tag0,unknown
1499247828200,0,50,1.0986328125E-5,44,77,44,120888,18916,9562,5279,4475,6341,5137,2906,Tag0,unknown
1499247828201,0,64,1.40625E-5,44,77,44,120888,18916,9562,5279,4475,6341,5137,2906,Tag0,unknown
1499247828201,0,96,2.109375E-5,44,77,44,120888,18916,9562,5279,4475,6341,5137,2906,Tag0,unknown
1499247828201,0,120,2.63671875E-5,44,77,44,120888,18916,9562,5279,4475,6341,5137,2906,Tag0,unknown
1499247828201,0,112,2.4609375E-5,44,77,44,120888,18916,9562,5279,4475,6341,5137,2906,Tag0,unknown
1499247828201,0,71,1.56005859375E-5,44,77,44,120888,18916,9562,5279,4475,6341,5137,2906,Tag0,unknown
1499247828202,0,32,7.03125E-6,44,77,44,120888,18916,9562,5279,4475,6341,5137,2906,Tag0,unknown
1499247828202,0,17,3.7353515625000003E-6,44,77,44,120888,18916,9562,5279,4475,6341,5137,2906,Tag0,unknown
1499247828202,0,33,7.2509765625E-6,44,77,44,120888,18916,9562,5279,4475,6341,5137,2906,Tag0,unknown
1499247828202,0,64,1.40625E-5,44,77,44,120888,18916,9562,5279,4475,6341,5137,2906,Tag0,unknown
1499247828202,0,87,1.91162109375E-5,44,77,44,120888,18916,9562,5279,4475,6341,5137,2906,Tag0,unknown
1499247828203,0,104,2.28515625E-5,44,77,44,120888,18916,9562,5279,4475,6341,5137,2906,Tag0,unknown
1499247828203,0,93,2.04345703125E-5,44,77,44,120888,18916,9562,5279,4475,6341,5137,2906,Tag0,unknown
1499247828203,0,81,1.77978515625E-5,44,77,44,120888,18916,9562,5279,4475,6341,5137,2906,Tag0,unknown
1499247828203,0,85,1.86767578125E-5,44,77,44,120888,18916,9562,5279,4475,6341,5137,2906,Tag0,unknown
1499247828204,0,88,1.93359375E-5,44,77,44,120888,18916,9562,5279,4475,6341,5137,2906,Tag0,unknown
1499247828204,0,73,1.6040039062500002E-5,44,77,44,120888,18916,9562,5279,4475,6341,5137,2906,Tag0,unknown
1499247828204,0,49,1.07666015625E-5,44,77,44,120888,18916,9562,5279,4475,6341,5137,2906,Tag0,unknown
1499247828204,0,5,1.0986328125E-6,44,77,44,120888,18916,9562,5279,4475,6341,5137,2906,Tag0,unknown
1499247828204,0,-269,-5.9106445312499996E-5,44,77,44,120888,18916,9562,5279,4475,6341,5137,2906,Tag0,unknown
1499247828205,0,-257,-5.64697265625E-5,44,77,44,120888,18916,9562,5279,4475,6341,5137,2906,Tag0,unknown
1499247828205,0,38,8.349609375E-6,44,77,44,120888,18916,9562,5279,4475,6341,5137,2906,Tag0,unknown
1499247828205,0,87,1.91162109375E-5,44,77,44,120888,18916,9562,5279,4475,6341,5137,2906,Tag0,unknown
1499247828205,0,91,1.99951171875E-5,44,77,44,120888,18916,9562,5279,4475,6341,5137,2906,Tag0,unknown
1499247828206,0,65,1.42822265625E-5,44,77,44,120888,18916,9562,5279,4475,6341,5137,2906,Tag0,unknown
1499247828206,0,59,1.29638671875E-5,44,77,44,120888,18916,9562,5279,4475,6341,5137,2906,Tag0,unknown
1499247828206,0,90,1.9775390625E-5,44,77,44,120888,18916,9562,5279,4475,6341,5137,2906,Tag0,unknown
1499247828206,0,-127,-2.79052734375E-5,44,77,44,120888,18916,9562,5279,4475,6341,5137,2906,Tag0,unknown
1499247828207,0,-108,-2.3730468750000002E-5,44,77,44,120888,18916,9562,5279,4475,6341,5137,2906,Tag0,unknown
1499247828207,0,-120,-2.63671875E-5,44,77,44,120888,18916,9562,5279,4475,6341,5137,2906,Tag0,unknown
1499247828207,0,98,2.1533203125E-5,44,77,44,120888,18916,9562,5279,4475,6341,5137,2906,Tag0,unknown
1499247828207,0,70,1.5380859375E-5,44,77,44,120888,18916,9562,5279,4475,6341,5137,2906,Tag0,unknown
1499247828208,0,72,1.58203125E-5,44,77,44,120888,18916,9562,5279,4475,6341,5137,2906,Tag0,unknown
1499247828208,0,97,2.13134765625E-5,44,77,44,120888,18916,9562,5279,4475,6341,5137,2906,Tag0,unknown
1499247828208,0,104,2.28515625E-5,44,77,44,120888,18916,9562,5279,4475,6341,5137,2906,Tag0,unknown
1499247828209,0,103,2.26318359375E-5,44,77,44,120888,18916,9562,5279,4475,6341,5137,2906,Tag0,unknown
1499247828209,0,86,1.8896484375000003E-5,44,77,44,120888,18916,9562,5279,4475,6341,5137,2906,Tag0,unknown
1499247828209,0,68,1.4941406250000001E-5,44,77,44,120888,18916,9562,5279,4475,6341,5137,2906,Tag0,unknown
1499247828209,0,68,1.4941406250000001E-5,44,77,44,120888,18916,9562,5279,4475,6341,5137,2906,Tag0,unknown
1499247828209,0,69,1.51611328125E-5,44,77,44,120888,18916,9562,5279,4475,6341,5137,2906,Tag0,unknown
1499247828210,0,55,1.20849609375E-5,44,77,44,120888,18916,9562,5279,4475,6341,5137,2906,Tag0,unknown
1499247828210,0,42,9.228515625000002E-6,44,77,44,120888,18916,9562,5279,4475,6341,5137,2906,Tag0,unknown
1499247828210,0,72,1.58203125E-5,44,77,44,120888,18916,9562,5279,4475,6341,5137,2906,Tag0,unknown
1499247828210,0,107,2.35107421875E-5,44,77,44,120888,18916,9562,5279,4475,6341,5137,2906,Tag0,unknown
1499247828211,0,100,2.197265625E-5,44,77,44,120888,18916,9562,5279,4475,6341,5137,2906,Tag0,unknown
1499247828211,0,75,1.64794921875E-5,44,77,44,120888,18916,9562,5279,4475,6341,5137,2906,Tag0,unknown
1499247828211,0,71,1.56005859375E-5,44,77,44,120888,18916,9562,5279,4475,6341,5137,2906,Tag0,unknown
1499247828211,0,67,1.4721679687500002E-5,44,77,44,120888,18916,9562,5279,4475,6341,5137,2906,Tag0,unknown
1499247828212,0,80,1.7578125E-5,44,77,44,120888,18916,9562,5279,4475,6341,5137,2906,Tag0,unknown
1499247828212,0,91,1.99951171875E-5,44,77,44,120888,18916,9562,5279,4475,6341,5137,2906,Tag0,unknown
1499247828212,0,99,2.1752929687500003E-5,44,77,44,120888,18916,9562,5279,4475,6341,5137,2906,Tag0,unknown
1499247828212,0,100,2.197265625E-5,44,77,44,120888,18916,9562,5279,4475,6341,5137,2906,Tag0,unknown
1499247828212,0,82,1.8017578124999998E-5,44,77,44,120888,18916,9562,5279,4475,6341,5137,2906,Tag0,unknown
1499247828213,0,55,1.20849609375E-5,44,77,44,120888,18916,9562,5279,4475,6341,5137,2906,Tag0,unknown
1499247828213,0,54,1.1865234375000001E-5,44,77,44,120888,18916,9562,5279,4475,6341,5137,2906,Tag0,unknown
1499247828213,0,70,1.5380859375E-5,44,77,44,120888,18916,9562,5279,4475,6341,5137,2906,Tag0,unknown
1499247828213,0,69,1.51611328125E-5,44,77,44,120888,18916,9562,5279,4475,6341,5137,2906,Tag0,unknown
1499247828214,0,35,7.6904296875E-6,44,77,44,120888,18916,9562,5279,4475,6341,5137,2906,Tag0,unknown
1499247828214,0,12,2.63671875E-6,44,77,44,120888,18916,9562,5279,4475,6341,5137,2906,Tag0,unknown
1499247828214,0,12,2.63671875E-6,44,77,44,120888,18916,9562,5279,4475,6341,5137,2906,Tag0,unknown
1499247828214,0,19,4.1748046875E-6,44,77,44,120888,18916,9562,5279,4475,6341,5137,2906,Tag0,unknown
1499247828214,0,9,1.9775390625E-6,44,77,44,120888,18916,9562,5279,4475,6341,5137,2906,Tag0,unknown
1499247828215,0,5,1.0986328125E-6,44,77,44,120888,18916,9562,5279,4475,6341,5137,2906,Tag0,unknown
1499247828215,0,25,5.4931640625E-6,44,77,44,120888,18916,9562,5279,4475,6341,5137,2906,Tag0,unknown
1499247828215,0,44,9.66796875E-6,44,77,44,120888,18916,9562,5279,4475,6341,5137,2906,Tag0,unknown
1499247828215,0,53,1.1645507812500002E-5,44,77,44,120888,18916,9562,5279,4475,6341,5137,2906,Tag0,unknown
1499247828215,0,49,1.07666015625E-5,44,77,44,120888,18916,9562,5279,4475,6341,5137,2906,Tag0,unknown
1499247828216,0,25,5.4931640625E-6,44,77,44,120888,18916,9562,5279,4475,6341,5137,2906,Tag0,unknown
1499247828216,0,19,4.1748046875E-6,44,77,44,120888,18916,9562,5279,4475,6341,5137,2906,Tag0,unknown
1499247828216,0,52,1.142578125E-5,44,77,44,120888,18916,9562,5279,4475,6341,5137,2906,Tag0,unknown
1499247828217,0,91,1.99951171875E-5,44,77,44,120888,18916,9562,5279,4475,6341,5137,2906,Tag0,unknown
1499247828217,0,90,1.9775390625E-5,44,77,44,120888,18916,9562,5279,4475,6341,5137,2906,Tag0,unknown
1499247828217,0,56,1.23046875E-5,44,77,44,120888,18916,9562,5279,4475,6341,5137,2906,Tag0,unknown
1499247828217,0,16,3.515625E-6,44,77,44,120888,18916,9562,5279,4475,6341,5137,2906,Tag0,unknown
1499247828217,0,4,8.7890625E-7,44,77,44,120888,18916,9562,5279,4475,6341,5137,2906,Tag0,unknown
1499247828218,0,22,4.833984375E-6,44,77,44,120888,18916,9562,5279,4475,6341,5137,2906,Tag0,unknown
1499247828219,0,57,1.2524414062500001E-5,44,77,44,120888,18916,9562,5279,4475,6341,5137,2906,Tag0,unknown
1499247828219,0,90,1.9775390625E-5,44,77,44,120888,18916,9562,5279,4475,6341,5137,2906,Tag0,unknown
1499247828219,0,120,2.63671875E-5,44,77,44,120888,18916,9562,5279,4475,6341,5137,2906,Tag0,unknown
1499247828219,0,-126,-2.7685546875E-5,44,77,44,120888,18916,9562,5279,4475,6341,5137,2906,Tag0,unknown
1499247828219,0,91,1.99951171875E-5,44,77,44,120888,18916,9562,5279,4475,6341,5137,2906,Tag0,unknown
1499247828219,0,60,1.318359375E-5,44,77,44,120888,18916,9562,5279,4475,6341,5137,2906,Tag0,unknown
1499247828220,0,59,1.29638671875E-5,44,77,44,120888,18916,9562,5279,4475,6341,5137,2906,Tag0,unknown
1499247828220,0,59,1.29638671875E-5,44,77,44,120888,18916,9562,5279,4475,6341,5137,2906,Tag0,unknown
1499247828220,0,38,8.349609375E-6,44,77,44,120888,18916,9562,5279,4475,6341,5137,2906,Tag0,unknown
1499247828220,0,2,4.39453125E-7,44,77,44,120888,18916,9562,5279,4475,6341,5137,2906,Tag0,unknown
1499247828220,0,1,2.197265625E-7,44,77,44,120888,18916,9562,5279,4475,6341,5137,2906,Tag0,unknown
1499247828220,0,29,6.3720703125E-6,44,77,44,120888,18916,9562,5279,4475,6341,5137,2906,Tag0,unknown
1499247828220,0,58,1.2744140625E-5,44,77,44,120888,18916,9562,5279,4475,6341,5137,2906,Tag0,unknown
1499247828221,0,57,1.2524414062500001E-5,44,77,44,120888,18916,9562,5279,4475,6341,5137,2906,Tag0,unknown
1499247828221,0,23,5.0537109375E-6,44,77,44,120888,18916,9562,5279,4475,6341,5137,2906,Tag0,unknown
1499247828221,0,-259,-5.69091796875E-5,44,77,44,120888,18916,9562,5279,4475,6341,5137,2906,Tag0,unknown
1499247828221,0,2,4.39453125E-7,44,77,44,120888,18916,9562,5279,4475,6341,5137,2906,Tag0,unknown
1499247828221,0,17,3.7353515625000003E-6,44,77,44,120888,18916,9562,5279,4475,6341,5137,2906,Tag0,unknown
1499247828221,0,36,7.91015625E-6,44,77,44,120888,18916,9562,5279,4475,6341,5137,2906,Tag0,unknown
1499247828221,0,43,9.448242187500001E-6,44,77,44,120888,18916,9562,5279,4475,6341,5137,2906,Tag0,unknown
1499247828222,0,41,9.008789062499999E-6,44,77,44,120888,18916,9562,5279,4475,6341,5137,2906,Tag0,unknown
1499247828222,0,42,9.228515625000002E-6,44,77,44,120888,18916,9562,5279,4475,6341,5137,2906,Tag0,unknown
1499247828222,0,45,9.8876953125E-6,44,77,44,120888,18916,9562,5279,4475,6341,5137,2906,Tag0,unknown
1499247828222,0,38,8.349609375E-6,44,77,44,120888,18916,9562,5279,4475,6341,5137,2906,Tag0,unknown
1499247828222,0,16,3.515625E-6,44,77,44,120888,18916,9562,5279,4475,6341,5137,2906,Tag0,unknown
1499247828222,0,-264,-5.80078125E-5,44,77,44,120888,18916,9562,5279,4475,6341,5137,2906,Tag0,unknown
1499247828222,0,-257,-5.64697265625E-5,44,77,44,120888,18916,9562,5279,4475,6341,5137,2906,Tag0,unknown
1499247828222,0,36,7.91015625E-6,44,77,44,120888,18916,9562,5279,4475,6341,5137,2906,Tag0,unknown
1499247828223,0,73,1.6040039062500002E-5,44,77,44,120888,18916,9562,5279,4475,6341,5137,2906,Tag0,unknown
1499247828223,0,77,1.69189453125E-5,44,77,44,120888,18916,9562,5279,4475,6341,5137,2906,Tag0,unknown
1499247828223,0,43,9.448242187500001E-6,44,77,44,120888,18916,9562,5279,4475,6341,5137,2906,Tag0,unknown
1499247828223,0,21,4.614257812500001E-6,44,77,44,120888,18916,9562,5279,4475,6341,5137,2906,Tag0,unknown
1499247828223,0,37,8.1298828125E-6,44,77,44,120888,18916,9562,5279,4475,6341,5137,2906,Tag0,unknown
1499247828223,0,60,1.318359375E-5,44,77,44,120888,18916,9562,5279,4475,6341,5137,2906,Tag0,unknown
1499247828224,0,81,1.77978515625E-5,44,77,44,120888,18916,9562,5279,4475,6341,5137,2906,Tag0,unknown
1499247828224,0,70,1.5380859375E-5,44,77,44,120888,18916,9562,5279,4475,6341,5137,2906,Tag0,unknown
1499247828224,0,48,1.0546875E-5,44,77,44,120888,18916,9562,5279,4475,6341,5137,2906,Tag0,unknown
1499247828224,0,41,9.008789062499999E-6,44,77,44,120888,18916,9562,5279,4475,6341,5137,2906,Tag0,unknown
1499247828224,0,57,1.2524414062500001E-5,44,77,44,120888,18916,9562,5279,4475,6341,5137,2906,Tag0,unknown
1499247828224,0,76,1.669921875E-5,44,77,44,120888,18916,9562,5279,4475,6341,5137,2906,Tag0,unknown
1499247828224,0,97,2.13134765625E-5,44,77,44,120888,18916,9562,5279,4475,6341,5137,2906,Tag0,unknown
1499247828225,0,99,2.1752929687500003E-5,44,77,44,120888,18916,9562,5279,4475,6341,5137,2906,Tag0,unknown
1499247828225,0,73,1.6040039062500002E-5,44,77,44,120888,18916,9562,5279,4475,6341,5137,2906,Tag0,unknown
1499247828225,0,44,9.66796875E-6,44,77,44,120888,18916,9562,5279,4475,6341,5137,2906,Tag0,unknown
1499247828225,0,36,7.91015625E-6,44,77,44,120888,18916,9562,5279,4475,6341,5137,2906,Tag0,unknown
1499247828225,0,49,1.07666015625E-5,44,77,44,120888,18916,9562,5279,4475,6341,5137,2906,Tag0,unknown
1499247828226,0,73,1.6040039062500002E-5,44,77,44,120888,18916,9562,5279,4475,6341,5137,2906,Tag0,unknown
1499247828226,0,72,1.58203125E-5,44,77,44,120888,18916,9562,5279,4475,6341,5137,2906,Tag0,unknown
1499247828226,0,71,1.56005859375E-5,44,77,44,120888,18916,9562,5279,4475,6341,5137,2906,Tag0,unknown
1499247828227,0,70,1.5380859375E-5,44,77,44,120888,18916,9562,5279,4475,6341,5137,2906,Tag0,unknown
1499247828227,0,52,1.142578125E-5,44,77,44,120888,18916,9562,5279,4475,6341,5137,2906,Tag0,unknown
1499247828227,0,29,6.3720703125E-6,44,77,44,120888,18916,9562,5279,4475,6341,5137,2906,Tag0,unknown
1499247828227,0,34,7.4707031250000005E-6,44,77,44,120888,18916,9562,5279,4475,6341,5137,2906,Tag0,unknown
1499247828227,0,52,1.142578125E-5,44,77,44,120888,18916,9562,5279,4475,6341,5137,2906,Tag0,unknown
1499247828227,0,82,1.8017578124999998E-5,44,77,44,120888,18916,9562,5279,4475,6341,5137,2906,Tag0,unknown
1499247828227,0,99,2.1752929687500003E-5,44,77,44,120888,18916,9562,5279,4475,6341,5137,2906,Tag0,unknown
1499247828228,0,71,1.56005859375E-5,44,77,44,120888,18916,9562,5279,4475,6341,5137,2906,Tag0,unknown
1499247828228,0,38,8.349609375E-6,44,77,44,120888,18916,9562,5279,4475,6341,5137,2906,Tag0,unknown
1499247828228,0,35,7.6904296875E-6,44,77,44,120888,18916,9562,5279,4475,6341,5137,2906,Tag0,unknown
1499247828228,0,55,1.20849609375E-5,44,77,44,120888,18916,9562,5279,4475,6341,5137,2906,Tag0,unknown
1499247828228,0,75,1.64794921875E-5,44,77,44,120888,18916,9562,5279,4475,6341,5137,2906,Tag0,unknown
1499247828228,0,90,1.9775390625E-5,44,77,44,120888,18916,9562,5279,4475,6341,5137,2906,Tag0,unknown
1499247828229,0,102,2.2412109374999998E-5,44,77,44,120888,18916,9562,5279,4475,6341,5137,2906,Tag0,unknown
1499247828229,0,104,2.28515625E-5,44,77,44,120888,18916,9562,5279,4475,6341,5137,2906,Tag0,unknown
1499247828229,0,91,1.99951171875E-5,44,77,44,120888,18916,9562,5279,4475,6341,5137,2906,Tag0,unknown
1499247828229,0,66,1.4501953125E-5,44,77,44,120888,18916,9562,5279,4475,6341,5137,2906,Tag0,unknown
1499247828229,0,66,1.4501953125E-5,44,77,44,120888,18916,9562,5279,4475,6341,5137,2906,Tag0,unknown
1499247828229,0,97,2.13134765625E-5,44,77,44,120888,18916,9562,5279,4475,6341,5137,2906,Tag0,unknown
1499247828229,0,104,2.28515625E-5,44,77,44,120888,18916,9562,5279,4475,6341,5137,2906,Tag0,unknown
1499247828229,0,84,1.8457031250000004E-5,44,77,44,120888,18916,9562,5279,4475,6341,5137,2906,Tag0,unknown
1499247828230,0,60,1.318359375E-5,44,77,44,120888,18916,9562,5279,4475,6341,5137,2906,Tag0,unknown
1499247828230,0,55,1.20849609375E-5,44,77,44,120888,18916,9562,5279,4475,6341,5137,2906,Tag0,unknown
1499247828230,0,48,1.0546875E-5,44,77,44,120888,18916,9562,5279,4475,6341,5137,2906,Tag0,unknown
1499247828230,0,51,1.1206054687499999E-5,44,77,44,120888,18916,9562,5279,4475,6341,5137,2906,Tag0,unknown
1499247828230,0,86,1.8896484375000003E-5,44,77,44,120888,18916,9562,5279,4475,6341,5137,2906,Tag0,unknown
1499247828230,0,113,2.48291015625E-5,44,77,44,120888,18916,9562,5279,4475,6341,5137,2906,Tag0,unknown
1499247828230,0,90,1.9775390625E-5,44,77,44,120888,18916,9562,5279,4475,6341,5137,2906,Tag0,unknown
1499247828231,0,72,1.58203125E-5,44,77,44,120888,18916,9562,5279,4475,6341,5137,2906,Tag0,unknown
1499247828231,0,70,1.5380859375E-5,44,77,44,120888,18916,9562,5279,4475,6341,5137,2906,Tag0,unknown
1499247828231,0,89,1.95556640625E-5,44,77,44,120888,18916,9562,5279,4475,6341,5137,2906,Tag0,unknown
1499247828231,0,-122,-2.6806640625E-5,44,77,44,120888,18916,9562,5279,4475,6341,5137,2906,Tag0,unknown
1499247828231,0,-100,-2.197265625E-5,44,77,44,120888,18916,9562,5279,4475,6341,5137,2906,Tag0,unknown
1499247828231,0,-100,-2.197265625E-5,44,77,44,120888,18916,9562,5279,4475,6341,5137,2906,Tag0,unknown
1499247828231,0,-116,-2.548828125E-5,44,77,44,120888,18916,9562,5279,4475,6341,5137,2906,Tag0,unknown
