timestampMs,poorSignal,eegRawValue,eegRawValueVolts,attention,meditation,blinkStrength,delta,theta,alphaLow,alphaHigh,betaLow,betaHigh,gammaLow,gammaMid,tagEvent,location
1499246329835,0,25,5.4931640625E-6,38,23,46,26405,3695,3549,3135,986,1558,490,204,Tag0,unknown
1499246329835,0,23,5.0537109375E-6,38,23,46,26405,3695,3549,3135,986,1558,490,204,Tag0,unknown
1499246329840,0,26,5.712890625E-6,38,23,46,26405,3695,3549,3135,986,1558,490,204,Tag0,unknown
1499246329841,0,32,7.03125E-6,38,23,46,26405,3695,3549,3135,986,1558,490,204,Tag0,unknown
1499246329841,0,33,7.2509765625E-6,38,23,46,26405,3695,3549,3135,986,1558,490,204,Tag0,unknown
1499246329841,0,43,9.448242187500001E-6,38,23,46,26405,3695,3549,3135,986,1558,490,204,Tag0,unknown
1499246329842,0,61,1.34033203125E-5,38,23,46,26405,3695,3549,3135,986,1558,490,204,Tag0,unknown
1499246329842,0,65,1.42822265625E-5,38,23,46,26405,3695,3549,3135,986,1558,490,204,Tag0,unknown
1499246329842,0,48,1.0546875E-5,38,23,46,26405,3695,3549,3135,986,1558,490,204,Tag0,unknown
1499246329842,0,32,7.03125E-6,38,23,46,26405,3695,3549,3135,986,1558,490,204,Tag0,unknown
1499246329843,0,36,7.91015625E-6,38,23,46,26405,3695,3549,3135,986,1558,490,204,Tag0,unknown
1499246329843,0,40,8.7890625E-6,38,23,46,26405,3695,3549,3135,986,1558,490,204,Tag0,unknown
1499246329843,0,44,9.66796875E-6,38,23,46,26405,3695,3549,3135,986,1558,490,204,Tag0,unknown
1499246329844,0,50,1.0986328125E-5,38,23,46,26405,3695,3549,3135,986,1558,490,204,Tag0,unknown
1499246329844,0,42,9.228515625000002E-6,38,23,46,26405,3695,3549,3135,986,1558,490,204,Tag0,unknown
1499246329844,0,36,7.91015625E-6,38,23,46,26405,3695,3549,3135,986,1558,490,204,Tag0,unknown
1499246329845,0,38,8.349609375E-6,38,23,46,26405,3695,3549,3135,986,1558,490,204,Tag0,unknown
1499246329845,0,43,9.448242187500001E-6,38,23,46,26405,3695,3549,3135,986,1558,490,204,Tag0,unknown
1499246329845,0,39,8.5693359375E-6,38,23,46,26405,3695,3549,3135,986,1558,490,204,Tag0,unknown
1499246329846,0,38,8.349609375E-6,38,23,46,26405,3695,3549,3135,986,1558,490,204,Tag0,unknown
1499246329846,0,42,9.228515625000002E-6,38,23,46,26405,3695,3549,3135,986,1558,490,204,Tag0,unknown
1499246329846,0,41,9.008789062499999E-6,38,23,46,26405,3695,3549,3135,986,1558,490,204,Tag0,unknown
1499246329847,0,27,5.9326171875000005E-6,38,23,46,26405,3695,3549,3135,986,1558,490,204,Tag0,unknown
1499246329847,0,9,1.9775390625E-6,38,23,46,26405,3695,3549,3135,986,1558,490,204,Tag0,unknown
1499246329847,0,4,8.7890625E-7,38,23,46,26405,3695,3549,3135,986,1558,490,204,Tag0,unknown
1499246329847,0,-258,-5.6689453125000004E-5,38,23,46,26405,3695,3549,3135,986,1558,490,204,Tag0,unknown
1499246329848,0,-276,-6.064453125E-5,38,23,46,26405,3695,3549,3135,986,1558,490,204,Tag0,unknown
1499246329848,0,-285,-6.26220703125E-5,38,23,46,26405,3695,3549,3135,986,1558,490,204,Tag0,unknown
